PDS,ANZ_S,RTS_E24110.0,RTS_E24110.1,RTS_E24110.3,RTS_E24110.3.MW_A_PR,RTS_E24110.3.MW_M_PR,RTS_E24110.3.MW_A_PW,RTS_E24110.3.MW_M_PW,RTS_E24110.4,RTS_E24110.4.MW_A_PR,RTS_E24110.4.MW_M_PR,RTS_E24110.4.MW_A_PW,RTS_E24110.4.MW_M_PW,RTS_E24110.9,RTS_E24100.0,RTS_E24100.1,RTS_E24100.3,RTS_E24100.3.MW_A_PR,RTS_E24100.3.MW_M_PR,RTS_E24100.3.MW_A_PW,RTS_E24100.3.MW_M_PW,RTS_E24100.4,RTS_E24100.4.MW_A_PR,RTS_E24100.4.MW_M_PR,RTS_E24100.4.MW_A_PW,RTS_E24100.4.MW_M_PW,RTS_E24100.9,RTS_E24090.0,RTS_E24090.1,RTS_E24090.3,RTS_E24090.3.MW_A_PR,RTS_E24090.3.MW_M_PR,RTS_E24090.3.MW_A_PW,RTS_E24090.3.MW_M_PW,RTS_E24090.4,RTS_E24090.4.MW_A_PR,RTS_E24090.4.MW_M_PR,RTS_E24090.4.MW_A_PW,RTS_E24090.4.MW_M_PW,RTS_E24090.9,RTS_E24080.0,RTS_E24080.1,RTS_E24080.3,RTS_E24080.3.MW_A_PR,RTS_E24080.3.MW_M_PR,RTS_E24080.3.MW_A_PW,RTS_E24080.3.MW_M_PW,RTS_E24080.4,RTS_E24080.4.MW_A_PR,RTS_E24080.4.MW_M_PR,RTS_E24080.4.MW_A_PW,RTS_E24080.4.MW_M_PW,RTS_E24080.9,RTS_E24070.0,RTS_E24070.1,RTS_E24070.3,RTS_E24070.3.MW_A_PR,RTS_E24070.3.MW_M_PR,RTS_E24070.3.MW_A_PW,RTS_E24070.3.MW_M_PW,RTS_E24070.4,RTS_E24070.4.MW_A_PR,RTS_E24070.4.MW_M_PR,RTS_E24070.4.MW_A_PW,RTS_E24070.4.MW_M_PW,RTS_E24070.9,RTS_E24060.0,RTS_E24060.1,RTS_E24060.3,RTS_E24060.3.MW_A_PR,RTS_E24060.3.MW_M_PR,RTS_E24060.3.MW_A_PW,RTS_E24060.3.MW_M_PW,RTS_E24060.4,RTS_E24060.4.MW_A_PR,RTS_E24060.4.MW_M_PR,RTS_E24060.4.MW_A_PW,RTS_E24060.4.MW_M_PW,RTS_E24060.9,RTS_E24050.0,RTS_E24050.1,RTS_E24050.3,RTS_E24050.3.MW_A_PR,RTS_E24050.3.MW_M_PR,RTS_E24050.3.MW_A_PW,RTS_E24050.3.MW_M_PW,RTS_E24050.4,RTS_E24050.4.MW_A_PR,RTS_E24050.4.MW_M_PR,RTS_E24050.4.MW_A_PW,RTS_E24050.4.MW_M_PW,RTS_E24050.9,RTS_E24040.0,RTS_E24040.1,RTS_E24040.3,RTS_E24040.3.MW_A_PR,RTS_E24040.3.MW_M_PR,RTS_E24040.3.MW_A_PW,RTS_E24040.3.MW_M_PW,RTS_E24040.4,RTS_E24040.4.MW_A_PR,RTS_E24040.4.MW_M_PR,RTS_E24040.4.MW_A_PW,RTS_E24040.4.MW_M_PW,RTS_E24040.9,RTS_E24030.0,RTS_E24030.1,RTS_E24030.3,RTS_E24030.3.MW_A_PR,RTS_E24030.3.MW_M_PR,RTS_E24030.3.MW_A_PW,RTS_E24030.3.MW_M_PW,RTS_E24030.4,RTS_E24030.4.MW_A_PR,RTS_E24030.4.MW_M_PR,RTS_E24030.4.MW_A_PW,RTS_E24030.4.MW_M_PW,RTS_E24030.9,RTS_E24020.0,RTS_E24020.1,RTS_E24020.3,RTS_E24020.3.MW_A_PR,RTS_E24020.3.MW_M_PR,RTS_E24020.3.MW_A_PW,RTS_E24020.3.MW_M_PW,RTS_E24020.4,RTS_E24020.4.MW_A_PR,RTS_E24020.4.MW_M_PR,RTS_E24020.4.MW_A_PW,RTS_E24020.4.MW_M_PW,RTS_E24020.9,RTS_E24010.0,RTS_E24010.1,RTS_E24010.3,RTS_E24010.3.MW_A_PR,RTS_E24010.3.MW_M_PR,RTS_E24010.3.MW_A_PW,RTS_E24010.3.MW_M_PW,RTS_E24010.4,RTS_E24010.4.MW_A_PR,RTS_E24010.4.MW_M_PR,RTS_E24010.4.MW_A_PW,RTS_E24010.4.MW_M_PW,RTS_E24010.9
1956804,573,2,,,,,,,571,"1,087566","31,593695",",207084","6,018065",,1,,1,2,30,",341463","5,121951",571,"2,712785","77,478109",",51404","14,657204",,4,7,6,"4,166667",235,",730624","42,738582",556,"6,28777","626,061151","1,179437","117,519898",,198,112,88,"4,125","403,977273",",758069","74,284516",175,"6,702857","693,942857","1,266298","131,289806",,237,,80,1,30,",194773","5,84319",256,"4,472656","231,5625",",843934","43,670646",,,,,,,,,573,"19,495637","548,874346","3,686326","104,027216",,,4,8,"22,25","1016,25","4,125712","188,43609",561,"50,721925","1847,575758","9,536593","347,349609",,,2,2,3,"127,5",",617647","26,25",569,"13,806678","533,093146","2,59413","100,1361",,,,,,,,,573,"29,342059","633,062827","5,527537","119,453305",,,1,44,"10,772727","959,318182","2,007725","178,794347",528,"18,403409","1570,454545","3,462204","295,545981",,,,,,,,,573,"6,534031","334,109948","1,229815","62,95617",
1956805,86,,,,,,,,86,"1,395349","21,686047",",305432","4,761289",,,,,,,,,86,"2,27907","108,953488",",498059","23,754667",,8,7,16,"3,3125","198,75",",753263","45,19578",55,"8,581818","418,090909","1,867303","89,459281",,7,20,12,"3,916667","335,833333",",824816","70,606767",47,"8,255319","701,489362","1,781838","151,365186",,2,,1,2,35,",341463","5,97561",83,2,"120,301205",",442827","26,649523",,,2,29,"3,068966","121,034483",",703347","27,686876",55,"6,309091","263,636364","1,374234","57,221081",,,,7,24,"841,428571","5,178513","176,237745",79,"52,493671","2010,126582","11,287907","432,013985",,14,2,3,"2,666667",90,",691358","23,333333",67,"7,567164","302,910448","1,608506","64,574335",,,,2,"7,5",220,"1,730937","50,364924",84,"10,892857","454,464286","2,384636","99,05462",,2,18,21,"9,47619","786,428571","2,045012","169,337472",45,"15,666667",1268,"3,312639","267,308429",,1,,2,3,"132,5",",600723","27,048329",83,"5,26506","219,337349","1,136986","47,434389",
1956806,577,75,,,,,,,502,"1,818725","50,139442",",378928","10,443056",,,,,,,,,577,"4,953206","138,067591","1,023","28,390831",,,165,37,"4,027027","196,621622",",815938","39,263915",375,"8,288","450,28","1,644441","88,895562",,9,68,153,"6,045752","368,921569","1,236468","75,426181",347,"10,239193","649,322767","1,992026","126,095433",,68,9,5,"1,6",36,",336084","7,425109",495,"1,553535","88,737374",",321478","18,218631",,2,211,71,"2,943662","134,15493",",637741","29,005369",293,"4,846416","247,78157",",968267","49,372832",,,9,17,"29,882353","1007,058824","5,263833","176,045664",551,"56,30853","1794,419238","11,304911","360,090617",,16,74,175,"4,234286","126,771429",",817796","24,487728",312,"6,839744",185,"1,388821","37,435558",,40,110,173,"4,236994","254,219653",",805312","48,318731",254,"5,913386","354,094488","1,217871","72,888536",,,95,294,"14,231293","865,918367","2,856911","173,680345",188,"17,648936","1142,712766","3,684224","237,859047",,2,8,73,"4,260274","130,547945",",806679","24,822922",494,"5,58502","221,59919","1,127726","44,715645",
1956807,223,,,,,,,,223,"2,390135","37,331839",",524118","8,15425",,,,,,,,,223,"7,556054","219,215247","1,653158","47,970965",,3,78,2,5,200,"1,045009","41,800357",140,"11,371429","536,25","2,454364","113,902028",,16,28,35,"3,742857","336,857143",",793174","71,385616",144,"6,458333","581,25","1,407693","126,692407",,,4,31,"30,645161",30,"6,751286","6,798272",188,"35,260638","113,37766","7,589107","24,4928",,,,,,,,,223,"9,381166","448,049327","2,06142","98,580023",,,3,7,30,"864,285714","6,415424","186,226472",213,"52,215962","1681,220657","11,292056","363,341823",,4,1,2,2,120,",376614","22,596844",216,"7,652778","418,958333","1,662589","90,996561",,1,4,42,"3,857143","231,428571",",826853","49,611184",176,"6,176136","370,568182","1,340223","80,413349",,,1,10,"13,5","985,5","2,748473","200,417472",212,"16,816038","1245,919811","3,654705","270,625707",,,,3,"4,333333",150,",833572","28,890483",220,"5,795455","237,227273","1,26476","51,856882",
1956808,183,1,,,,,,,182,"2,043956","56,950549",",414808","11,575867",,1,,3,"1,666667",30,",395336","7,680036",179,"6,072626","226,005587","1,226237","45,637561",,18,16,4,"11,5","191,25","2,367647","39,375",145,"16,337931","877,448276","3,31963","177,817355",,60,32,10,"6,6",396,"1,358823","81,529412",81,"8,283951","622,592593","1,670244","125,200706",,11,13,1,1,30,",205882","6,176471",158,"2,468354","134,082278",",497073","26,760779",,,,1,8,120,"1,647059","24,705882",182,"12,714286","329,010989","2,592394","67,071158",,1,5,9,"24,555556",845,"4,924822","169,981554",168,"60,565476","2250,238095","12,187278","452,382173",,,17,17,"3,823529","118,235294",",815796","25,200533",149,"7,416107","235,671141","1,486736","47,225533",,1,1,13,"6,538462","253,846154","1,325162","51,187241",168,"16,14881","778,60119","3,27839","157,219695",,2,6,36,"10,388889","941,944444","2,070621","187,966075",139,"15,553957","1328,489209","3,140699","268,417144",,2,,2,6,100,"1,254011","20,900178",179,"13,156425","325,363128","2,66159","65,842473",
1956809,708,13,,,,,,,695,"1,366906","20,503597",",300927","4,513913",,,,15,1,30,",214414","6,43243",693,"4,018759","94,047619",",879463","20,604519",,108,50,34,"4,176471","202,647059",",872282","42,286371",516,"10,389535","610,416667","2,255522","133,016416",,201,74,59,"5,440678","366,610169","1,13017","76,510191",374,"12,368984","1015,467914","2,615399","214,096079",,320,38,50,"1,12","31,2",",247311","6,896586",300,"2,213333","117,016667",",47955","25,098714",,,,8,"3,375","125,625",",846773","31,579248",700,"5,224286","237,614286","1,138637","51,774565",,,11,79,"27,189873","818,35443","5,980275","180,069096",618,"53,144013","1685,695793","11,273631","356,507383",,7,40,101,"3,643564","116,633663",",761017","24,462894",560,"5,451786","195,964286","1,158272","41,565561",,,319,44,"2,840909","245,454545",",6035","49,99975",345,"4,591304","754,73913",",974943","159,536996",,,9,123,"11,308943","900,243902","2,333154","185,26444",576,"14,569444","1148,90625","3,143477","247,446452",,,,2,"3,5",120,",720588","24,705882",706,"4,902266","177,3017","1,048416","38,068521",
1956810,441,179,,,,,,,262,"2,068702","31,087786",",395457","5,94187",,21,41,23,"1,695652","33,26087",",323297","6,354345",356,"4,764045","107,219101",",886958","20,018141",,187,67,35,"2,8","217,714286",",527093","40,799278",152,"7,526316","620,789474","1,401484","115,648438",,76,109,50,"5,62","412,9","1,031318","75,765871",206,"9,966019","819,514563","1,836728","151,143241",,142,1,5,"6,6",38,"1,26","7,329412",293,"15,78157","178,412969","2,899287","32,966017",,,,,,,,,441,"11,378685","518,809524","2,126267","96,771398",,,30,64,"25,28125","969,6875","4,655541","178,409823",347,"44,841499","1907,723343","8,314787","354,305979",,11,84,39,"3,051282","137,307692",",56187","25,28413",307,"5,169381","232,62215",",980203","44,109129",,,7,194,"16,814433","298,453608","2,968946","52,662867",240,"17,695833","339,0625","3,429246","65,852391",,,18,229,"11,030568","989,148472","2,08331","186,857499",194,"15,159794","1368,247423","2,742276","247,596631",,,,5,"4,2",126,",820789","24,623659",436,"6,809633",260,"1,263227","48,382398",
1956811,516,2,,,,,,,514,"2,223735","40,243191",",408319","7,362498",,2,2,17,2,30,",388756","5,831342",495,"5,523232","189,606061","1,008567","34,592365",,27,17,54,"4,685185","222,222222",",927004","44,059867",418,"9,301435","594,820574","1,676811","107,189019",,4,15,52,"5,076923","407,019231",",958275","77,310108",445,"7,964045","679,719101","1,445913","123,156476",,12,,4,1,30,",201379","6,041361",500,"3,396","229,38",",622992","42,012159",,,2,4,"3,5","132,5",",650287","24,818867",510,"5,6","243,794118","1,030923","44,958637",,,4,46,"22,565217","981,304348","4,098166","177,786974",466,"43,495708","1865,933476","7,937902","340,352426",,18,25,60,"3,133333",141,",572266","25,751957",413,"4,992736","225,956416",",91159","41,25709",,5,337,89,"5,235955","256,179775",",985402","48,014337",85,"8,270588","508,647059","1,519999","93,326738",,8,20,163,"12,93865","1003,343558","2,296709","177,986716",325,"17,735385","1363,661538","3,281602","252,085331",,9,4,13,"3,538462","127,692308",",662903","24,004433",490,"6,446939","229,091837","1,175151","41,804864",
1956812,355,18,,,,,,,337,"1,020772","15,489614",",188392","2,86254",,2,,,,,,,353,"2,274788","129,419263",",423706","24,115912",,4,,,,,,,351,"8,367521","668,746439","1,544614","123,40149",,5,11,15,"5,466667",413,"1,027305","77,115183",324,"10,132716","777,469136","1,865791","143,155134",,81,,,,,,,274,"1,664234","94,981752",",311563","17,76649",,,3,15,"4,466667","125,333333",",912423","25,680495",337,"7,228487","249,58457","1,336543","46,069618",,,,3,"20,333333",945,"4,021569","184,367647",352,"41,116477","2036,235795","7,521803","372,808185",,3,12,7,"3,714286","137,142857",",681105","25,124855",333,"11,474474","487,792793","2,096634","89,204899",,,59,99,"8,40404","256,515152","1,566959","47,850549",197,"12,086294","366,548223","2,224521","67,472399",,,,17,"11,411765","941,764706","2,306","190,943325",338,"18,689349","1505,798817","3,412741","274,966084",,,,,,,,,355,"7,684507","265,197183","1,416243","48,919886",
1956813,139,14,,,,,,,125,"1,904","74,44",",272734","10,866789",,1,2,6,1,"34,166667",",157107","5,382083",130,"3,784615","112,115385",",555329","16,558966",,4,57,45,"5,622222","287,111111",",809552","40,828941",33,"9,393939","478,636364","1,323723","67,868479",,2,16,16,"7,8125","545,625","1,090154","75,249867",105,"15,761905","1016,285714","2,236508","144,470214",,50,11,,,,,,78,"3,5","140,384615",",516147","20,716674",,,,1,3,105,",42","14,7",138,"12,094203","419,42029","1,799491","62,591426",,,1,,,,,,138,"65,355072","2900,398551","9,361857","415,480998",,,,3,"6,333333","213,333333",",807785","27,367259",136,"18,639706","708,933824","2,685724","101,976913",,2,9,19,"5,578947","325,789474",",89345","52,068344",109,"12,66055","744,40367","1,773353","104,237177",,,8,30,"15,466667",1206,"2,362839","184,44332",101,"25,29703","1843,366337","3,567956","259,27204",,,,6,"3,666667",165,",609918","27,446317",133,"8,097744","332,067669","1,149144","47,218171",
1956814,313,2,,,,,,,311,"5,903537","106,688103",",965457","17,5181",,,,,,,,,313,"4,230032","229,217252",",708153","38,369989",,1,10,16,"2,75","247,5",",474312","42,68803",286,"5,48951","484,93007",",88334","78,019081",,,,5,"4,6",378,",815478","67,865734",308,"10,652597","1077,840909","1,737297","175,528287",,55,,2,1,30,",180719","5,421569",256,"2,273438","136,445313",",370652","22,143696",,,,,,,,,313,"15,223642","734,329073","2,516376","121,90296",,,34,99,"23,535354","1145,151515","3,691546","179,96188",180,"35,394444","1617,416667","5,812759","265,594612",,120,28,21,"2,619048","157,142857",",424865","25,49193",144,"5,861111","351,25",",935488","56,056377",,4,95,69,"4,898551","309,927536",",798917","50,534003",145,"8,013793","518,103448","1,29179","83,442543",,1,5,41,"16,585366","1275,121951","2,463955","189,514083",266,"20,56391","1567,218045","3,387657","258,069259",,,3,3,2,125,",422781","25,94511",307,"7,928339","405,390879","1,299889","66,156976",
1956815,403,,,,,,,,403,"1,533499","23,039702",",310702","4,668193",,8,,3,1,30,",241467","7,244009",392,"1,663265","64,821429",",329675","12,883638",,,43,136,"4,191176","206,25",",827511","40,685146",224,"8,866071","486,763393","1,709998","93,892766",,,20,176,"6,386364","410,113636","1,191991","76,490303",207,"9,652174","522,318841","1,930087","105,601827",,47,,5,1,30,",223848","6,715447",351,"1,39886","71,153846",",277051","14,098844",,,,4,"3,5",120,",827342","27,908497",399,"10,097744","336,340852","2,020475","67,116502",,,3,27,"31,592593","972,592593","6,051331","186,236594",373,"43,337802","1340,884718","8,475808","262,237564",,,8,26,"4,153846","124,615385",",788276","23,648276",369,"8,311653","249,349593","1,62517","48,755113",,,61,54,"16,259259","253,333333","3,207843","49,862561",288,"16,913194","494,097222","3,346601","97,985161",,,,1,9,720,"2,333333","186,666667",402,"18,955224","1438,955224","3,696479","280,825752",,,,1,3,120,",617647","24,705882",402,"7,925373","285,597015","1,572597","56,698331",
1956816,337,8,,,,,,,329,"1,024316","45,547112",",20125","8,938733",,15,,26,1,30,",200623","6,018685",296,"3,209459","135,067568",",61666","26,044233",,33,57,96,"3,65625","226,09375",",712608","44,133685",151,"5,258278","387,615894","1,016104","75,456804",,5,87,57,"5,245614","408,421053",",95275","74,673334",188,"8,675532","645,239362","1,636997","122,103308",,101,,8,1,30,",205882","6,176471",228,"3,192982","169,166667",",57919","31,820248",,,34,51,"3,294118","131,568627",",675865","26,934299",252,"6,138889","226,25","1,17219","43,29636",,,3,16,"26,375","920,625","5,168234","181,748677",318,"44,955975","1724,842767","8,549774","328,292041",,2,2,5,"3,4",132,",627941","25,014706",328,"6,240854","355,152439","1,19498","68,168088",,,5,26,"8,192308","260,769231","1,629072","51,014921",306,"15,728758","592,222222","2,988827","112,511789",,,3,122,"14,188525","979,180328","2,668065","184,131878",212,"18,349057","1237,146226","3,539536","238,548396",,,,,,,,,337,"11,857567","397,121662","2,275819","76,578729",
1956817,709,155,,,,,,,554,"1,202166","21,687726",",231631","4,151018",,3,4,4,"1,5","32,5",",342928","7,28539",698,"3,176218","97,141834",",604976","18,478276",,17,326,5,4,222,",785254","43,51092",361,"11,285319","738,199446","2,109732","138,195714",,7,94,50,"4,5","371,4",",860022","71,183204",558,"8,750896","781,612903","1,612484","144,046698",,7,,1,1,30,",259259","7,777778",701,"3,472183","181,298146",",656068","34,125472",,,,,,,,,709,"14,107193","491,861777","2,680192","93,138844",,,12,27,"18,555556","973,888889","3,475734","182,97045",670,"34,810448","1902,716418","6,472426","353,900713",,4,7,24,"3,75","120,625",",741499","23,873817",674,"9,767062","465,905045","1,804525","86,048941",,,8,61,"3,52459","257,213115",",705605","51,070712",640,"6,240625","466,65625","1,166975","86,878074",,,5,72,"12,722222","998,333333","2,441223","191,329062",632,"17,433544","1413,655063","3,254192","263,553093",,,,,,,,,709,"8,630465","288,124118","1,625759","54,349882",
1956818,214,54,,,,,,,160,"1,0625","16,03125",",20413","3,077952",,39,7,17,"1,470588","31,764706",",290536","6,451978",151,"2,476821","52,350993",",474453","9,976683",,35,5,11,"6,090909","237,272727","1,156714","44,589261",163,"11,122699","692,576687","2,108786","131,442786",,43,71,57,"6,280702","375,964912","1,194716","71,562816",43,"10,627907","665,581395","2,013369","126,219523",,117,,18,1,30,",19933","5,979896",79,"3,582278","216,075949",",681451","40,946157",,,1,40,3,140,",576792","26,916954",173,"6,052023","211,560694","1,171887","41,000067",,,8,15,"28,066667",945,"5,366519","181,786627",191,"48,727749","1891,596859","9,237118","358,96299",,2,,,,,,,212,"10,877358","353,066038","2,083849","67,73204",,,14,6,"5,5",300,",966113","52,66048",194,"29,757732","1544,639175","5,665813","294,385816",,4,33,64,"11,21875","910,78125","2,177362","176,824152",113,"15,725664","1400,707965","2,938737","261,633346",,,,,,,,,214,"5,61215","266,401869","1,069845","50,826396",
1956819,482,2,,,,,,,480,"1,720833","27,197917",",359107","5,659757",,51,,6,1,30,",271458","8,143744",425,"2,103529","95,741176",",434025","19,874587",,23,33,61,"2,409836","192,295082",",524611","41,963604",365,"5,767123","400,191781","1,154984","79,896787",,21,76,156,"4,551282","369,615385",",927956","74,899345",229,"7,720524","676,310044","1,529876","133,700964",,11,1,,,,,,470,"1,985106","129,319149",",404715","26,100819",,,1,,,,,,481,"13,569647","573,970894","2,782033","117,356331",,,2,,,,,,480,"43,572917","2238,833333","8,833941","453,834653",,1,3,1,4,120,",823529","24,705882",477,"12,802935","498,679245","2,576398","100,468421",,,4,,,,,,478,"28,430962","916,317992","5,783689","186,491242",,,9,127,"11,866142","966,614173","2,330671","189,82332",346,"14,063584","1125,953757","2,89143","231,220364",,,,1,5,150,",729167","21,875",481,"6,064449","295,363825","1,243579","60,460469",
1956820,217,7,,,,,,,210,"1,990476","87,5",",406391","17,827956",,1,17,1,2,40,",411765","8,235294",198,"3,545455","164,040404",",721688","33,424197",,1,1,1,3,240,",617647","49,411765",214,"7,700935","633,691589","1,555606","128,176569",,2,3,69,"4,072464","366,521739",",828847","74,596226",143,"6,482517","583,426573","1,310117","117,910544",,106,,49,1,30,",201007","6,030218",62,"2,096774","123,387097",",429643","25,26789",,,1,24,"5,5","132,5","1,131051","27,224624",192,"13,640625","388,984375","2,778537","78,861618",,,4,16,"26,0625","932,1875","5,277605","189,031788",197,"37,116751","1471,80203","7,537789","298,446347",,1,6,5,"3,6",128,",741176","26,352941",205,"8,878049","290,292683","1,802898","58,989933",,,3,1,6,345,"1,02439","58,902439",213,"10,948357","650,399061","2,231676","132,390636",,5,,13,"10,615385","955,384615","2,127657","191,489129",199,"14,798995","1331,909548","3,014372","271,293509",,3,1,,,,,,213,"5,375587","256,760563","1,094954","52,315813",
1956821,332,27,,,,,,,305,"1,829508","41,131148",",337292","7,558738",,7,1,2,1,30,",188307","5,649211",322,"1,431677","59,627329",",273224","11,384751",,2,38,19,"3,894737","231,315789",",698511","40,805518",273,"11,498168","816,227106","2,156831","153,078383",,20,60,90,"8,6","406,5","1,59765","75,645383",162,"13,160494","658,333333","2,395563","119,69136",,6,2,17,1,"30,294118",",206754","6,245521",307,"2,980456","132,882736",",556079","25,170836",,1,1,,,,,,330,"9,536364","414,545455","1,762019","76,913697",,1,6,28,"31,392857","926,25","6,129469","181,864354",297,"55,154882","1852,676768","10,14571","340,706676",,1,2,2,4,120,",86433","25,929878",327,"11,715596","359,449541","2,154346","66,051285",,,159,94,"8,62766","259,468085","1,633151","48,975775",79,"12,278481","395,56962","2,258047","72,625307",,1,3,84,"14,904762","1041,607143","2,693413","187,494016",244,"18,22541","1327,766393","3,391065","247,115434",,,,,,,,,332,"7,310241","242,876506","1,355582","45,05078",
1956822,800,4,,,,,,,796,"1,325377","42,135678",",271115","8,601778",,,,,,,,,800,"2,90125","141,225",",595523","29,030432",,41,122,73,"3,410959","204,657534",",69044","41,704158",564,"7,019504","551,170213","1,433467","112,405678",,173,202,141,"4,375887","359,361702",",882011","72,593644",284,"8,021127","660,950704","1,577442","130,234768",,88,,26,1,30,",215815","6,474456",686,"2,323615","162,798834",",472321","32,990245",,,7,27,"5,518519","138,703704","1,220625","31,031701",766,"8,741514","293,218016","1,779996","60,045125",,,9,62,"24,322581","821,693548","5,243133","177,135391",729,"46,897119","1706,015089","9,401259","342,084422",,20,14,7,"2,571429","128,571429",",520588","25,941177",759,"16,59025","577,15415","3,345679","116,413187",,1,483,133,"3,977444","229,736842",",824046","47,403496",183,"6,743169","473,989071","1,346218","94,226175",,,9,137,"10,051095","907,007299","2,061265","185,963622",654,"15,20948","1366,46789","3,066698","275,528495",,,,2,"2,5",115,",568083","26,345316",798,"5,766917","269,761905","1,171731","54,766889",
1956823,547,,,,,,,,547,"2,151737","32,276051",",42659","6,398852",,,,,,,,,547,"7,522852","209,204753","1,475137","41,049227",,,337,73,"4,917808","203,013699",",976122","40,077597",137,"8,255474","497,080292","1,620095","96,608168",,204,130,72,"4,597222","377,708333",",874607","71,681661",141,"8,886525","719,042553","1,700492","137,687991",,,117,139,"3,992806","39,892086",",812503","8,117626",291,"5,666667","116,683849","1,121327","22,950932",,,,,,,,,547,"13,647166","492,879342","2,700415","97,453411",,,7,30,"25,966667","851,833333","5,409706","177,485567",510,"60,262745","2036,637255","11,657938","394,402679",,38,24,43,"3,55814","137,44186",",629551","24,252889",442,"5,418552","217,941176","1,075858","43,26847",,,399,77,"8,441558","253,441558","1,642807","49,339971",71,"9,746479","415,56338","1,937705","82,298221",,,4,51,"13,176471","806,764706","2,74794","168,009885",492,"19,95122","1358,963415","3,857106","262,732833",,,,82,"4,390244","146,707317",",812494","27,240964",465,"6,116129","202,397849","1,200869","39,798033",
1956824,192,20,,,,,,,172,"1,034884","30,523256",",216011","6,380264",,17,,8,1,30,",231198","6,935932",167,"2,377246","100,329341",",493697","20,842275",,12,1,3,"2,666667",190,",633987","44,215686",176,"9,710227","1004,914773","1,994323","205,466718",,95,41,20,"4,2",360,",836242","72,268628",36,"7,111111","637,916667","1,498239","134,415191",,5,,,,,,,187,"1,957219","128,55615",",406927","26,766551",,3,3,7,"3,428571","117,857143",",780392","26,146236",179,"11,22905","345,195531","2,342762","72,292035",,,17,27,"21,592593","853,333333","4,432266","175,069648",148,"34,608108","1384,459459","7,042942","281,62475",,46,90,11,"3,363636","109,090909",",722671","23,712209",45,"6,533333",214,"1,422887","46,616851",,41,14,29,"5,689655","270,517241","1,131875","53,123853",108,"17,564815","543,888889","3,738427","115,820955",,1,37,112,"9,571429","830,089286","1,970223","170,952945",42,"13,642857","1139,285714","2,741321","229,699776",,,,,,,,,192,"6,015625","212,239583","1,232344","43,629369",
1956825,355,14,,,,,,,341,"1,181818","33,255132",",234378","6,601546",,,7,4,2,30,",411765","6,176471",344,"3,15407","96,19186",",623247","19,033403",,174,4,5,4,240,",767288","46,037303",172,"7,825581","468,662791","1,547673","92,725213",,72,48,28,"4,821429",405,",936434","77,304744",207,"8,642512","690,942029","1,706286","136,013919",,10,179,1,1,30,",205882","6,176471",165,"3,345455","178,636364",",66895","35,64392",,,,3,5,125,"1,029412","25,735294",352,"13,389205","317,5","2,650443","62,905309",,,3,18,"32,222222","1061,666667","5,613254","184,518536",334,"40,41018","1414,266467","7,989339","279,467507",,,14,13,"5,307692","149,230769",",904723","25,082856",328,"7,243902","208,39939","1,430722","41,151789",,7,1,2,"9,5","367,5","1,39938","54,105718",345,"12,994203","571,666667","2,571316","112,403537",,4,25,68,"14,058824","1020,661765","2,516415","182,877504",258,"15,224806","1127,596899","3,088005","228,72392",,2,2,39,"4,666667","151,666667",",794219","25,916403",312,"5,608974","181,682692","1,125495","36,401714",
